NAME,Experimental RT,SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
DL-Methionine sulfoxide,7.888,C[S](=O)CCC(N)C(O)=O,10.43341742,10.43341742,0.276234568,-1.03662037,0.569285864,16.2,165.214,154.126,165.0459642,60,0,0.320000834,-0.48008606,0.48008606,0.320000834,1.8,2.3,2.6,32.1970879,10.2424165,2.10144278,-2.019721178,1.891578711,-2.308708728,7.837364212,-0.138050069,1.820356594,3.49072966,147.8284896,8.14626437,5.740872568,6.557369149,4.53658126,2.821577793,4.548757977,2.010722952,3.565357105,1.03351025,1.844127467,0.416405887,1.002267086,-0.42,111.0417522,9.58,4.404071526,4.458065214,61.86892024,10.84019487,6.041840829,0,0,0,5.969305288,9.003435676,0,0,0,0,6.420821623,22.80819183,0,14.10996307,16.76887433,0,0,5.733667477,12.46266245,12.00862279,0,0,0,5.733667477,0,0,0,33.33519479,15.59410623,0,6.420821623,0,0,0,0,80.39,22.81071516,9.003435676,0,6.420821623,5.752853607,0,6.255769184,0,0,0,10.84019487,10.43341742,0,10.08785872,8.27093128,5.130787037,-0.681990741,-0.871388889,1.798625913,0,-0.946018519,0.8,10,3,4,0,0,0,0,0,0,3,2,5,4,0,0,0,0,-0.8331,39.1616,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2-Acetyl-L-ornithine,7.891,CC(=O)N[C@@H](CCCN)C(O)=O,10.51606434,10.51606434,0.333869048,-1.015138889,0.514273269,12.16666667,174.2,160.088,174.1004423,70,0,0.325695087,-0.479717477,0.479717477,0.325695087,1.583333333,2.166666667,2.5,16.36822149,10.13869923,2.161492229,-2.111280148,1.95353352,-2.392873468,5.814484991,-0.141276876,1.963147524,3.865424553,170.0344236,9.560477932,7.039731058,7.039731058,5.574586063,3.775701938,3.775701938,2.522250971,2.522250971,1.372513128,1.372513128,0.824717296,0.824717296,-1.1,316.0667514,10.9,5.537596215,4.675103106,70.93593455,16.15698348,6.041840829,0,5.907179729,0,5.969305288,4.794537184,4.794537184,0,0,0,19.38639965,6.9237372,0,14.69560176,11.87648502,0,5.316788604,5.733667477,25.80722127,6.544756406,0,0,0,11.05045608,0,0,0,29.56960965,9.589074368,0,19.76538045,0,0,0,0,92.42,12.01114612,9.589074368,0,5.907179729,19.38639965,0,6.9237372,0,0,5.316788604,10.84019487,0,0,21.00136291,10.91331633,5.202129157,-1.349007937,-0.799953704,0.974861111,1.723958806,0,0.714285714,12,4,5,0,0,0,0,0,0,3,3,5,5,0,0,0,0,-0.6854,43.5289,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citric acid,7.9,OC(=O)CC(O)(CC(O)=O)C(O)=O,10.31555556,10.31555556,1.144212963,-2.738425926,0.427421351,10.84615385,192.123,184.059,192.0270026,74,0,0.336419491,-0.481138775,0.481138775,0.336419491,0.923076923,1.230769231,1.384615385,16.4174902,9.958820312,2.402769061,-2.178395123,2.151700968,-2.42209814,5.875366366,-0.169897741,1.815018958,4.619312135,227.3673222,10.64626437,6.427812816,6.427812816,5.776380112,3.171013189,3.171013189,2.477767597,2.477767597,1.285437025,1.285437025,0.714077322,0.714077322,-1.63,333.9634882,11.37,3.853986625,3.518164452,72.22546291,20.42610958,0,5.601050811,0,0,17.90791586,9.589074368,4.794537184,0,0,0,0,0,12.84164325,34.80972113,17.90791586,0,0,0,18.44269406,0,0,0,0,0,0,0,0,43.93507625,14.38361155,0,12.84164325,0,0,0,0,132.13,36.35060992,14.38361155,0,0,0,0,0,0,0,0,20.42610958,0,0,30.48475151,33.81098923,-2.738425926,-5.018888889,0,-2.288425926,0,0,0.5,13,4,7,0,0,0,0,0,0,4,4,7,5,0,0,0,0,-1.2485,37.0912,3,1,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Folic acid,7.906,NC1=Nc2ncc(CNc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)nc2C(=O)N1,12.26726516,12.26726516,0.052441952,-1.313792057,0.258854015,11.625,441.404,422.252,441.1396813,166,0,0.325721201,-0.481229256,0.481229256,0.325721201,1.125,1.84375,2.5,16.37144411,10.1066016,2.211537105,-2.13603915,2.120377684,-2.406199958,5.964904355,-0.140087721,2.747642011,1.621834841,1225.058686,23.2503479,16.53183337,16.53183337,15.22325445,9.334919261,9.334919261,6.712323888,6.712323888,4.357120452,4.357120452,2.75499103,2.75499103,-4.55,10533591.22,22.142319,9.507051808,5.530374336,179.2775196,26.58029947,6.041840829,11.16387794,5.948339281,11.46644662,11.93861058,19.36759007,14.76249423,4.983978521,0,0,30.6862899,17.67165939,18.43552797,24.59666634,40.6453938,0,25.25270269,0,25.42824048,11.05045608,52.07349541,0,0,21.92651158,11.63572556,0,0,54.03660001,16.13383077,0,28.89355992,35.25684903,0,11.16387794,0,213.28,29.44689803,19.17814874,0,42.06206836,11.38131427,0,18.32957771,12.13273414,0,30.56949129,15.94672227,0,0,60.5528282,23.19713008,6.471627767,-3.155342353,4.862682869,0.840343108,0.230730333,0,0.210526316,32,7,13,0,0,0,1,2,3,9,6,13,9,0,0,0,3,-0.0448,111.8946,2,0,0,1,0,4,1,0,2,2,3,1,0,0,0,3,3,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glycerophosphocholine,7.915,C[N+](C)(C)CCO[P](O)(=O)OC[C@H](O)CO,11.23153061,11.23153061,0.075890889,-4.126759259,0.388649676,15.125,258.231,237.063,258.1101004,98,0,0.471985154,-0.39359286,0.471985154,0.39359286,1.3125,1.875,2.3125,31.20469317,10.41800186,2.231156032,-2.236424292,2.424860805,-2.369887825,7.469313908,-0.869965561,2.11511777,3.832657402,241.1732595,12.81999096,9.866590243,10.76101743,7.161613803,4.873864616,6.369309731,4.447874048,5.901383372,1.657354575,2.641577089,0.70024832,1.447613146,-0.01,1501.733616,15.99,6.659048602,9.232920352,95.42305338,19.58949725,19.25560476,0,0,0,7.822697123,9.047494323,4.565048285,0,0,0,0,0,34.35677988,33.20203986,7.822697123,0,0,0,6.103966388,47.50841825,0,0,0,0,0,0,7.822697123,73.20188189,13.61254261,0,0,0,0,0,0,96.22,27.14042744,4.565048285,0,6.606881965,11.02778726,0,0,0,21.14301595,9.047494323,15.10646639,20.97777518,0,9.167120181,17.3797784,0,0,0,-1.17826633,-0.336811146,1.629292606,1,16,3,7,0,0,0,0,0,0,5,3,8,8,0,0,0,0,-0.8206,57.7213,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L-Glutamine,7.93,N[C@@H](CCC(N)=O)C(O)=O,10.10008409,10.10008409,0.021296296,-1.109953704,0.456091774,12.5,146.146,136.066,146.0691422,58,0,0.319982845,-0.480086286,0.480086286,0.319982845,1.5,2,2.3,16.36758121,10.1528457,2.108174808,-2.014368773,1.918811095,-2.308481861,5.764682431,-0.138252699,1.820356594,3.49072966,145.8284896,8.14626437,5.409974546,5.409974546,4.53658126,2.804340372,2.804340372,1.949718718,1.949718718,1.018938848,1.018938848,0.421236303,0.421236303,-1.1,111.0417522,8.9,3.837557392,3.848565935,57.99607883,16.57386235,6.041840829,0,5.907179729,0,5.969305288,9.589074368,0,0,0,0,6.420821623,6.420821623,0,14.69560176,11.87648502,0,0,11.46733495,18.88348407,0,0,0,0,11.46733495,0,0,0,23.02485324,9.589074368,0,12.84164325,0,0,0,0,106.41,17.91832585,9.589074368,0,12.84164325,0,0,0,0,0,0,16.57386235,0,0,20.1347808,8.217769274,9.810922147,-1.640787037,-0.979166667,0.123148148,0,0,0.6,10,5,5,0,0,0,0,0,0,3,3,5,4,0,0,0,0,-1.3362,34.0396,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L-Homocitrulline,7.946,N[C@@H](CCCCNC(N)=O)C(O)=O,10.25650287,10.25650287,0.412475435,-0.997351453,0.410326516,12.07692308,189.215,174.095,189.1113413,76,0,0.319967303,-0.480086448,0.480086448,0.319967303,1.384615385,2,2.461538462,16.36757241,10.12125285,2.091505978,-2.050437678,1.973106098,-2.314110084,5.725581014,-0.138219807,2.022803066,3.255325824,183.8215807,10.26758471,7.324188109,7.324188109,6.03658126,4.054340372,4.054340372,2.731540121,2.731540121,1.558333338,1.558333338,0.824314225,0.824314225,-1.3,519.860388,11.7,6.241943084,7.073831776,76.27582524,21.89065095,6.041840829,0,0,0,12.0004198,4.794537184,4.794537184,0,0,0,19.26246487,6.544756406,0,14.69560176,12.0004198,0,5.316788604,11.46733495,25.3043057,6.544756406,0,0,0,16.78412356,4.794537184,0,0,29.69354443,4.794537184,0,19.26246487,0,0,0,0,118.44,18.04226063,9.589074368,0,0,25.80722127,0,0,0,0,5.316788604,16.57386235,0,0,20.45336454,10.81109266,10.06078646,-0.997351453,-1.378600823,1.757382842,0.459992441,0,0.714285714,13,6,6,0,0,0,0,0,0,3,4,6,6,0,0,0,0,-0.7631,47.0483,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
Folinic acid,7.946,NC1=NC(=O)C2=C(NCC(CNc3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O)N2C=O)N1,12.33183493,12.33183493,0.060325648,-1.328337764,0.213131482,15.41176471,473.446,450.262,473.1658961,180,0,0.325721201,-0.481229256,0.481229256,0.325721201,1.264705882,1.970588235,2.588235294,16.37151211,10.10297745,2.292893307,-2.338087319,2.249399896,-2.495052538,5.965468054,-0.140129369,2.792682653,1.616786126,1148.949793,24.82769817,17.77732511,17.77732511,16.1887796,10.15942826,10.15942826,7.453156888,7.453156888,5.133263383,5.133263383,3.403936082,3.403936082,-4.62,26473804.91,24.03093646,10.33118874,5.590553976,191.7167722,41.78097633,11.85970361,5.687386275,12.35843459,5.907179729,17.49787747,19.17814874,4.794537184,4.983978521,0,0,30.6862899,30.7611722,6.041840829,29.39120353,47.39686022,0,15.28474565,0,24.9253249,34.35666723,40.18272384,0,0,32.14320992,23.14097461,0,0,69.61009191,14.38361155,0,23.19963192,29.06000546,0,0,0,219.84,41.90956048,29.07921332,0,30.16475508,24.46010076,0,17.03264387,12.13273414,0,25.91832285,10.84019487,0,0,65.683049,26.30101161,5.744199637,-2.910292551,4.363923629,-0.100897929,0.58567327,0,0.3,34,8,14,0,1,1,1,1,2,9,7,14,10,0,0,0,3,-0.7311,120.7823,2,0,0,1,0,2,1,0,2,2,4,2,0,0,0,2,4,1,0,0,0,1,0,0,0,0,0,2,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L-Xylonate,7.97,OC[C@H](O)[C@@H](O)[C@H](O)C([O-])=O,9.847260015,9.847260015,0.82787037,-2.183194444,0.334978636,18.90909091,165.121,156.049,165.0404616,66,0,0.121738364,-0.547209171,0.547209171,0.121738364,1.363636364,1.818181818,2.090909091,16.4212211,10.10294153,2.239533642,-2.211002483,1.976562498,-2.488424975,5.699660913,-0.319370098,1.99662403,4.004971046,134.9343323,9.016507858,5.544508552,5.544508552,5.002106418,2.862662817,2.862662817,2.004387221,2.004387221,1.146269522,1.146269522,0.457846606,0.457846606,-0.69,197.6657789,10.31,4.242634534,2.808201868,62.33171035,30.32717416,18.31189916,0,0,0,0,0,0,0,0,0,0,0,12.57618725,30.32717416,5.969305288,0,0,0,18.31189916,6.606881965,0,0,0,5.106527395,0,0,0,51.314196,4.794537184,0,0,0,0,0,0,121.05,30.88808642,9.901064579,0,0,0,0,0,0,0,0,20.42610958,0,0,9.847260015,43.83241591,0,-1.898148148,0,-5.786990741,-0.82787037,0,0.8,11,4,6,0,0,0,0,0,0,6,4,6,4,0,0,0,0,-4.1887,30.1132,1,4,4,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N-ACETYL-L-CYSTEINE,7.975,CC(=O)N[C@@H](CS)C(O)=O,10.30910494,10.30910494,0.106064815,-1.06462963,0.491542713,12.2,163.198,154.126,163.0303141,58,0,0.326557339,-0.479694668,0.479694668,0.326557339,1.7,2.2,2.3,32.11686683,10.32622143,2.144961043,-2.07885596,1.864433495,-2.403563066,7.798532636,-0.140325741,1.814395427,3.833483296,147.8284896,8.14626437,5.495380822,6.389808013,4.574586063,2.683681414,3.316136946,1.773921497,2.139069868,0.858163888,1.22331226,0.430834124,0.678306475,-0.71,112.4925165,9.29,4.160819131,3.341930325,64.02122628,10.423316,6.041840829,0,5.907179729,0,5.969305288,4.794537184,4.794537184,12.62878915,0,0,0,12.67659081,0,14.69560176,24.50527417,0,5.316788604,0,12.96557803,5.752853607,0,0,0,5.316788604,0,0,12.62878915,28.77770685,9.589074368,0,6.9237372,0,0,0,0,66.4,12.01114612,9.589074368,0,11.66003334,0,0,6.9237372,0,0,17.94557775,5.106527395,0,3.734027778,20.51151235,10.57263889,0,-1.318333333,-0.874228395,0,1.263271605,0,0.6,10,2,4,0,0,0,0,0,0,3,3,5,3,0,0,0,0,-0.4945,39.0935,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L-Serine,7.99,N[C@@H](CO)C(O)=O,9.645324074,9.645324074,0.50462963,-1.178240741,0.394240349,13.42857143,105.093,98.037,105.0425931,42,0,0.322371147,-0.480021396,0.480021396,0.322371147,1.857142857,2.285714286,2.285714286,16.37056283,10.34947329,2.064689339,-1.959683128,1.705001135,-2.328893964,5.725955569,-0.138900721,1.64571137,3.343417059,72.58027135,5.86180732,3.664482801,3.664482801,3.180739213,1.774215467,1.774215467,1.127304926,1.127304926,0.513893756,0.513893756,0.078092629,0.078092629,-0.61,27.9770933,6.39,2.543994039,2.132115028,40.55901556,15.94672227,6.041840829,0,0,0,5.969305288,4.794537184,0,0,0,0,0,0,6.606881965,15.00759197,5.969305288,0,0,5.733667477,6.041840829,6.606881965,0,0,0,5.733667477,0,0,0,28.83108287,4.794537184,0,0,0,0,0,0,83.55,18.61802808,4.794537184,0,0,0,0,0,0,0,0,15.94672227,0,0,9.645324074,15.89634259,4.766203704,-1.178240741,-1.125,0,-0.50462963,0,0.666666667,7,4,4,0,0,0,0,0,0,3,3,4,2,0,0,0,0,-1.6094,22.697,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dihydrofolic acid,8,NC1=NC2=C(N=C(CNc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CN2)C(=O)N1,12.27639739,12.27639739,0.001191952,-1.307361255,0.275611267,13.1875,443.42,422.252,443.1553314,168,0,0.325721201,-0.481229256,0.481229256,0.325721201,1.1875,1.90625,2.5625,16.37144896,10.1060381,2.214619823,-2.17032566,2.211266887,-2.406270685,5.980018502,-0.140087509,2.747642011,1.591488696,1125.976623,23.2503479,16.71437628,16.71437628,15.22325445,9.52154522,9.52154522,6.907568682,6.907568682,4.537001285,4.537001285,2.907125474,2.907125474,-4.42,10533591.22,22.26936716,9.592785703,5.590145782,180.3257968,31.89708808,6.041840829,11.50524905,5.948339281,11.46644662,11.93861058,19.36759007,9.786941917,4.983978521,0,0,30.6862899,17.67165939,18.80119781,24.59666634,46.69844992,0,15.28474565,4.992404733,18.88348407,29.4567575,40.18272384,0,0,27.24330018,23.14097461,0,0,62.86984078,9.589074368,0,23.19963192,34.05241019,0,0,0,211.89,29.44689803,19.17814874,0,30.04082029,30.30644687,0,12.13273414,12.13273414,0,30.91072759,15.94672227,0,0,56.74415567,26.24687891,6.739238024,-2.768395942,4.954506427,-0.598306365,0.68192327,0,0.263157895,32,8,13,0,1,1,1,1,2,9,7,13,9,0,0,0,3,0.01,115.5463,2,0,0,1,0,2,1,0,2,2,3,1,0,0,1,2,4,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L-Asparagine,8.05,N[C@@H](CC(N)=O)C(O)=O,9.993055556,9.993055556,0.310185185,-1.214074074,0.423939477,12.55555556,132.119,124.055,132.0534921,52,0,0.320507903,-0.48007542,0.48007542,0.320507903,1.555555556,2,2.111111111,16.3676837,10.20719231,2.125815491,-1.993742031,1.839007824,-2.34143529,5.824984242,-0.139690996,1.63437415,3.632432152,133.7744375,7.439157589,4.702867765,4.702867765,4.03658126,2.304340372,2.304340372,1.615167728,1.615167728,0.738295074,0.738295074,0.304056349,0.304056349,-1.1,60.47184355,7.9,3.032306527,3.479710145,51.63113672,16.57386235,6.041840829,0,5.907179729,0,5.969305288,9.589074368,0,0,0,0,0,0,6.420821623,14.69560176,11.87648502,0,0,11.46733495,12.46266245,0,0,0,0,11.46733495,0,0,0,23.02485324,9.589074368,0,6.420821623,0,0,0,0,106.41,17.91832585,9.589074368,0,6.420821623,0,0,0,0,0,5.733667477,10.84019487,0,0,19.8950463,8.098101852,9.565925926,-1.91787037,-1.164351852,-0.310185185,0,0,0.5,9,5,5,0,0,0,0,0,0,3,3,5,3,0,0,0,0,-1.7263,29.4226,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
D-Maltose,8.088,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,9.942733135,9.942733135,0.667366518,-1.739073654,0.243258468,51.65217391,342.297,320.121,342.1162115,136,0,0.186732304,-0.393566515,0.393566515,0.186732304,0.652173913,1.260869565,1.826086957,16.72669999,9.968734427,2.495447747,-2.447303915,2.27912406,-2.639962252,4.931277216,-0.354768334,2.545285003,2.114861902,378.0184384,17.3090366,11.99016989,11.99016989,10.81096817,7.07902568,7.07902568,5.526831883,5.526831883,3.97897261,3.97897261,2.569694053,2.569694053,-0.44,108711.6678,18.89235232,7.630403592,3.646722911,130.4364577,55.06280802,48.8317311,12.58005346,0,0,0,0,0,0,0,0,0,0,13.21376393,55.06280802,0,0,0,0,61.41178456,13.21376393,0,0,0,0,0,0,0,115.4777676,14.21058886,0,0,0,0,0,0,189.53,74.62554849,35.74569176,0,0,0,0,0,0,0,0,19.31711626,15.26192594,0,0,76.48660504,0,0,0,-15.57018138,-1.345016272,0,1,23,8,11,0,2,2,0,0,0,11,8,11,4,0,2,2,2,-5.3972,68.6194,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L-Citrulline,8.093,N[C@@H](CCCNC(N)=O)C(O)=O,10.19030896,10.19030896,0.328981481,-1.033263889,0.394159185,12.08333333,175.188,162.084,175.0956913,70,0,0.319968511,-0.480086441,0.480086441,0.319968511,1.5,2.083333333,2.5,16.36757443,10.15548165,2.092649664,-2.048478548,1.919669038,-2.332543616,5.727363246,-0.138199833,1.966327688,3.311835207,171.4212455,9.560477932,6.617081328,6.617081328,5.53658126,3.554340372,3.554340372,2.377986731,2.377986731,1.308333338,1.308333338,0.657038731,0.657038731,-1.3,312.6461024,10.7,5.363379356,5.48222978,69.91088313,21.89065095,6.041840829,0,0,0,12.0004198,4.794537184,4.794537184,0,0,0,12.84164325,6.544756406,0,14.69560176,12.0004198,0,5.316788604,11.46733495,18.88348407,6.544756406,0,0,0,16.78412356,4.794537184,0,0,29.69354443,4.794537184,0,12.84164325,0,0,0,0,118.44,18.04226063,9.589074368,0,0,19.38639965,0,0,0,0,5.316788604,16.57386235,0,0,20.33170367,10.68363394,9.961377236,-1.033263889,-1.473543556,0.839305556,0.357453704,0,0.666666667,12,6,6,0,0,0,0,0,0,3,4,6,5,0,0,0,0,-1.1532,42.4313,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
