Unnamed: 0,Environmental fate,VSA_EState5,MaxPartialCharge,MolLogP,BCUT2D_LOGPHI,MinAbsPartialCharge,BCUT2D_LOGPLOW,BCUT2D_MRHI,qed,SPS,FpDensityMorgan1,BCUT2D_MWLOW,BCUT2D_CHGHI,MinAbsEStateIndex,Kappa3,MaxAbsEStateIndex
Clethodim sulfoxide,High,-1.083333333,0.414358721,1.1154,2.402302056,0.414358721,-2.325772561,9.091826861,0.542402574,16.73333333,1.133333333,10.35799176,2.154026306,0.792824074,7.830484665,9.099537037
"2,4-dichloroaniline",Not High,0.0,0.114760019,6.1879,2.316699173,0.084343739,-1.882312616,6.585453698,0.619325925,10.22222222,0.611111111,9.99651218,2.090055395,0.208004535,3.211631272,5.971501638
Bromoxynil-octanoate,Not High,1.039444444,0.272614327,1.20172,2.049077301,0.272614327,-2.11517445,5.01946504,0.65684688,10.54545455,1.545454545,10.1862643,2.008980072,0.162083333,1.898383628,10.88444444
Cyhalofop,Not High,-1.808641975,0.340571518,2.3972,2.318825053,0.340571518,-1.974662321,6.363922953,0.742605727,9.833333333,1.25,10.17810475,2.158616038,0.030740741,1.466424175,10.4917284
Melamine (Ref: CGA 235129),High,0.449921513,0.34409367,4.6376,2.317167959,0.34409367,-2.222392587,6.350578676,0.869228609,11.76190476,1.095238095,10.27601083,2.119622109,0.404931438,4.277175995,10.7015964
Thiocyclam oxalate (Ref: SAN 1551),High,-1.326033951,0.399374465,3.3559,2.759331638,0.247799967,-2.452794984,7.814250441,0.561602756,49.1,0.9,9.828011504,2.82198191,0.004612308,1.623528318,11.39239229
DDE (Ref: HSDB 1625),High,0.935092593,0.226139407,0.076,2.142873284,0.226139407,-1.988377639,5.285927018,0.654266154,9.272727273,1.181818182,10.57697716,1.998235596,0.14,1.69827783,5.328333333
DDD (Ref: ENT 4225),High,-0.311388889,0.322135409,0.7412,2.22862044,0.319587815,-2.399049012,6.066360433,0.640033414,25.78571429,1.142857143,9.711044295,2.425456922,0.311388889,1.155646808,11.51245748
Decamethrinic acid (Ref: AE F108565),High,0.432067901,0.458438966,3.25382,2.444897435,0.413170214,-2.233035929,7.839314054,0.781583796,13.5,1.4,10.21725723,2.265718851,0.031575001,5.017990128,12.50756645
Ethyl 3-hydroxycarbamate,Not High,0.0,0.279992971,0.9231,2.017832288,0.279992971,-2.04758138,5.761133659,0.600350962,10.18181818,1.272727273,10.23596055,1.935447111,0.181157407,0.9022145,11.04759259
Pyrimidinol (Ref: GS-27550),High,0.049166667,0.272065128,1.60882,2.209197358,0.272065128,-1.895273576,5.430419056,0.491999925,9.545454545,1.545454545,10.17656694,2.082697319,0.03037037,1.459531257,10.25698224
"3,6-dichlorosalicylic acid (Ref: NOA 414746)",Not High,0.559012346,0.379519593,2.62852,2.478335461,0.379519593,-1.980995821,8.072832568,0.781156573,13.41176471,1.294117647,10.21725943,2.183475771,0.559012346,3.861582165,11.38236286
Dimethylaminosulfanilide,High,-1.29547619,0.419485875,2.1244,2.369516327,0.419485875,-2.347717187,5.960130533,0.911926555,11.04166667,1.208333333,10.21128996,2.375810722,0.034639078,3.445338668,13.16977986
"2,4-dichlorophenol",Not High,0.0,0.418744132,0.7478,2.316556232,0.242906422,-2.198692023,7.886928335,0.767337603,12.85714286,1.357142857,10.26863442,2.364671754,0.603912037,2.204952898,12.2187037
Diclofop (Ref: AE F021079),Not High,-0.223716931,0.419462985,2.6512,2.340209979,0.419462985,-2.109717488,5.544346807,0.935845598,11.0952381,1.095238095,10.22770698,2.33912117,0.11537037,3.496191126,12.87181311
Endosulfan sulfate,Not High,-2.756944444,0.490240318,0.6333,2.125476694,0.474581172,-2.205506156,5.725843496,0.501116333,11.28571429,1.428571429,10.68908932,2.37793207,2.756944444,2.020456274,10.5787037
"2-amino-4,6-dimethoxypyrimidine (Ref: AE-F092944)",Not High,-1.369351852,0.415935303,2.4036,2.288719741,0.415935303,-2.063958072,5.872577539,0.737705964,11.30769231,1.307692308,10.11958237,2.30252083,0.365902778,2.206729259,12.03835412
"(S)-5-methyl-5-phenylimidazolidine-2,4-dione (Ref: RPA 412636)",High,-0.600740741,0.258423667,0.5702,2.130018163,0.258423667,-2.193598754,6.208872057,0.545102813,14.54545455,0.909090909,10.11920502,2.245291291,0.30037037,0.741170307,10.94398148
Fenamiphos sulfoxide,Not High,-1.877407407,0.335999885,0.4837,2.064723372,0.335999885,-2.152876575,6.03473263,0.668447245,9.333333333,1.166666667,10.08227731,2.114538477,0.032407407,1.420632142,10.68509259
4-hydroxyquinazoline,Not High,0.0,0.062336152,0.7312,1.716720673,0.062336152,-1.641039849,6.248585163,0.505700442,10.0,1.8,10.71287345,1.539987244,0.03125,3.99,7.895
3-methyl-4-nitrophenol,Not High,0.0,0.33849947,-0.9197,2.297952241,0.323539917,-1.973926611,7.511618552,0.381902004,11.83333333,1.666666667,11.55091112,2.052046278,0.5625,4.11,9.569444444
Fenthion sulfoxide (Ref: BAY S 2281),Not High,-0.457175926,0.166497396,4.4527,2.808917868,0.166497396,-2.464457811,6.655077908,0.440549761,63.16666667,0.833333333,9.834693526,2.88823369,0.060756173,1.02061345,6.650023148
"1-(4,6-dimethoxypyrimidin-2-yl)-1-(3-trifluoromethyl-2-pyridyl)urea",High,-3.044700426,0.337565583,0.7691,2.268677827,0.337565583,-2.409311092,6.172338807,0.753125432,20.72727273,1.272727273,9.891083012,2.426080916,0.037535903,2.428576823,12.08254194
3-trifluoromethyl-2-pyridylsulfonamide,High,-1.673327126,0.336899689,0.7765,2.280031347,0.336899689,-2.407985881,6.151477916,0.755346318,21.8,1.45,9.891118338,2.423496719,0.027374391,2.107753294,11.97848157
"4,6-dimethoxy-N-(3-(trifluoromethyl)pyridin-2-yl)pyrimidin-2-amine",High,-0.996141975,0.336760525,1.4332,2.037461853,0.336760525,-1.951713182,6.289481218,0.627831462,9.3,1.6,10.2876114,1.998038269,0.142962963,1.448106572,10.2291421
4-trifluoromethylnicotinic acid,High,-1.092576884,0.572596317,3.9324,2.38262985,0.466559022,-2.546999182,6.309593016,0.68792302,19.53125,1.21875,9.974745386,2.546056563,0.143379547,4.082049423,12.65884359
Flufenacet sulphonic acid (Ref: AE 0841914),High,-1.598009732,0.415953222,1.8071,2.31372788,0.415953222,-2.116726441,7.903910584,0.887440311,12.47058824,1.294117647,10.12445198,2.324587414,0.318240741,2.963172764,12.34661423
Flufenacet oxalate (Ref: AE 0841913),High,-1.729135015,0.317267386,1.6433,2.614766562,0.317267386,-2.214643872,8.678457524,0.535107325,13.11764706,1.411764706,10.29376828,2.304193252,0.206900117,6.375721354,11.21823003
"2,6-dichlorobenzamide (Ref: AE C653711)",High,0.0,0.314414288,-0.7008,1.694744143,0.314414288,-2.196879745,5.751359258,0.40182717,19.66666667,1.333333333,10.7083591,2.024825397,0.046296296,0.428612059,10.02083333
3-chloro-5-trifluoromethyl-pyridine-2-carboxylic acid (Ref: AE-C657188),High,0.0,0.175660395,1.3379,2.373866191,0.175660395,-2.227179688,8.890659651,0.408429929,24.66666667,1.555555556,10.64406572,2.28174657,0.919675926,0.872601888,5.043888889
Acifluorfen (Ref: RH 5781),High,0.291111111,0.118084748,2.35402,2.18860904,0.118084748,-1.713874963,6.302000169,0.589767459,9.555555556,1.444444444,10.21084939,1.926427699,0.291111111,1.360160985,8.985061728
Trifluoroethanoic acid,High,-1.414901738,0.326018094,1.75594,2.263622154,0.326018094,-2.454159882,6.004174191,0.880497093,12.0,1.315789474,10.05935731,2.28455926,0.147426304,3.318602639,12.13162415
3-trifluoromethylbenzoic acid (Ref: RE-54488),High,0.0,0.058155857,0.719,1.360352275,0.058155857,-1.32935927,7.778076627,0.303792336,4.25,2.0,11.42311866,1.239983558,1.590277778,1.8,4.136574074
Phthalimide,Not High,0.522852891,0.299229736,1.14032,2.09237101,0.264800389,-2.137912708,5.562524476,0.72784502,10.07142857,1.214285714,10.15618501,2.040165112,0.298657407,1.542014856,11.44685563
Phthalic acid,Not High,0.46162037,0.411838665,1.75904,2.236459509,0.410343579,-2.217318776,7.839841567,0.858002818,12.0,1.3125,10.13593281,2.101719674,0.46162037,2.820795665,11.46772487
Phthalamic acid,High,5.199768519,0.363037496,-1.0571,2.136102619,0.331857065,-2.453461334,5.064317083,0.502536938,11.61538462,1.384615385,9.926487139,2.209053679,0.245,1.606236115,11.39168981
3-chloroallyl alcohol,High,0.0,0.341642648,-0.2443,2.134151763,0.271355579,-2.329206282,5.052127085,0.562003824,11.58333333,1.25,9.927022067,2.1902473,0.335277778,1.607880444,11.14863426
2-butanesulfonic acid,High,-0.727199074,0.338734284,0.1206,2.136242861,0.338734284,-2.166905739,7.88846498,0.709742579,11.0,1.357142857,10.20630858,2.179605373,0.05787037,2.09382716,11.1387037
Aminomethylphosphonic acid,High,-0.55037037,0.265897765,0.1187,2.202539392,0.265897765,-2.202048358,7.902903466,0.620917208,18.5,1.166666667,10.19957787,2.307760074,0.064814815,0.830651881,11.13148148
Heptachlor epoxide (Ref: ENT 25584),Not High,0.0,0.27043418,2.55662,2.204418922,0.258308886,-1.870751814,6.310589581,0.481518621,9.636363636,1.545454545,10.20770015,2.052944179,0.028333333,1.680712536,10.2113618
"2-(4,5-dihydro-4-methyl-4-(1-methylethyl)-5-oxo-1H-imidazol-2-yl)-3,5,pyridinecarboxylic acid (Ref: CL 312622)",Not High,0.414351852,0.120883846,2.00904,2.186485735,0.120883846,-1.763483679,5.374543916,0.557704396,9.555555556,1.111111111,10.13178506,1.946240093,0.414351852,1.043572384,9.206296296
"5-hydroxy-6-((4RS)-4-isopropyl-4-methyl-5-oxo-4,5-dihydro-1H-imidazol-2-yl)nicotinic acid (Ref: CL-354825)",High,0.0,0.06122663,2.5756,2.225051019,0.06122663,-1.817222276,6.416546675,0.582518852,9.555555556,1.111111111,10.31437984,1.935913252,0.49691358,1.501234568,5.602006173
6-chloronicotinic acid (Ref: IC-0),Not High,0.0,0.031347593,1.2688,1.953829616,0.031347593,-1.788344189,5.353844402,0.480075463,8.571428571,1.0,10.32560544,1.71774855,0.821759259,0.92905918,5.357777778
"Methyl-7-chloro-2,5-dihydro-2-(((trifluoromethoxy)phenyl)amino)carbonyl(indeno(1,3,4)oxadiazine-4a(3H)-carboxylate (Ref: IN JT333)",High,0.0,0.31429149,-0.3107,1.787711423,0.31429149,-2.419498414,5.73831843,0.430441963,20.28571429,1.285714286,10.36914438,2.01502786,0.03587963,1.066196614,10.24083333
(4-trifluoromethoxy)phenyl urea (Ref: IN MK638),Not High,0.354166667,0.219924738,0.67564,1.977829598,0.219924738,-1.967811173,5.201269146,0.551423024,9.555555556,1.222222222,10.35553613,1.904286452,0.354166667,1.384108997,5.337222222
"N-(3,5-dichlorophenyl)3-isopropyl-2,4-dioxoimidazoline-1-carboxamide (Ref: RP-30228)",Not High,0.0,0.080845102,4.9536,2.395170204,0.080845102,-1.751311366,6.541754277,0.45102728,10.27272727,0.636363636,10.34572679,2.104087744,0.18595679,1.877248047,5.655432099
(2RS)-3-cyclopropyl-2-(2-(methylsulfonyl)-4-(trifluoromethyl)benzoyl)-3-oxopropanenitrile (Ref: RPA 202248),High,-0.059197531,0.135261967,3.3524,2.319520368,0.135261967,-1.702062879,6.430893135,0.63249081,9.9,0.9,10.32743407,2.022638392,0.059197531,1.483432032,8.949506173
2-mesyl-4-trifloromethylbenzoic acid (Ref: RPA 203328),High,0.0,0.247028993,0.3955,2.119736343,0.223929522,-2.092302012,7.908075433,0.650883759,11.66666667,1.555555556,10.68366221,2.054947217,0.210648148,1.506191548,10.48217593
Malathion monocarboxylic acid (Ref: MMCA),Not High,2.092344104,0.246325393,2.0055,2.589644162,0.246325393,-2.015658622,8.674866556,0.655817488,14.38461538,1.461538462,10.94827743,2.152105912,0.65900463,6.202104448,11.06878559
Ethylenethiourea,High,0.0,0.300616242,1.21332,2.105343587,0.27093346,-2.283586355,7.899117179,0.821931175,11.71428571,1.142857143,10.215723,2.114834925,0.573425926,2.713339027,11.39946854
Ethylene urea,High,-0.20598482,0.341687275,2.4602,2.403236139,0.341687275,-2.133387095,8.084947536,0.662952605,11.38888889,1.388888889,10.18066309,2.192625109,0.213970012,4.383760211,11.84457688
Etem,Not High,0.0,0.078199465,4.3482,2.125202435,0.078199465,-2.996004938,4.482845219,0.251326926,11.5,0.416666667,10.07098556,2.128751815,0.0,20.29494382,2.433032194
4-chloro 2-methylphenol,Not High,0.0,0.417935089,2.941,2.342596091,0.398235251,-2.079037965,6.302757904,0.633181508,11.66666667,1.25,10.1576047,2.323651947,0.024560185,1.82244437,12.09006173
"4,6-dimethoxypyrimidine-2-yl-urea (Ref: AE-F099095)",Not High,-0.120332344,0.399781331,4.1254,2.278707453,0.399781331,-2.222391998,6.306956739,0.755759987,12.08695652,1.217391304,10.29178201,2.12619395,0.092443573,3.54407685,10.7411831
Mesosulfuron (Ref: AE F154851),High,-0.456234568,0.416783326,1.7745,2.148176698,0.407862112,-1.922461069,6.306971147,0.653513515,10.63636364,1.454545455,10.31757405,1.985644051,0.456234568,1.031576236,10.63488284
4-methylsulfonyl-2-nitrobenzoic acid,High,-0.282407407,0.281509847,0.2253,1.99051824,0.281509847,-2.273673283,8.146620739,0.239881347,11.3,1.6,10.59537019,2.112889599,0.101851852,2.262772726,10.91939815
"N-(2,6-dimethylphenyl)-N-(methoxyacetyl)alanine (Ref: CGA 62826)",High,-0.559662278,0.328176535,3.44064,2.273837755,0.328176535,-2.451654876,6.010147516,0.791223969,11.66666667,1.0,10.0391421,2.295592675,0.128240741,3.823523944,12.99751134
Methyl isothiocyanate (Ref: SN-32866),High,-0.13716947,0.241500268,3.5414,2.230069167,0.241500268,-2.337613483,6.273407793,0.568654803,10.2,1.25,10.06669067,2.189947905,0.032005385,4.655436098,12.12965986
Desamino-metamitron,High,-1.643342309,0.273539685,2.1904,2.231410422,0.273539685,-2.36838659,7.860533561,0.578680464,11.13043478,1.217391304,10.06665029,2.240341411,0.205953326,6.516181503,12.36931264
Methiocarb sulfoxide,High,-4.337258343,0.41743646,5.6177,2.423789592,0.306160817,-2.352634635,6.343283435,0.588510207,11.89655172,0.896551724,10.08182196,2.392822173,0.102493386,5.133751488,13.50688365
Diketo-metribuzin (Ref: BCS-AG59919),High,0.528734568,0.379519433,2.45438,2.474975755,0.379519433,-1.961243488,8.072795111,0.760098052,10.73333333,1.2,10.21917105,2.174126044,0.528734568,3.293738579,8.599570434
Desaminodiketo-metribuzin (Ref: BCS-AA68848),High,1.261595481,0.330498249,4.9045,2.154169935,0.330498249,-1.994223151,5.826939661,0.336745327,14.10526316,1.210526316,9.968012196,2.010277797,0.254970493,11.75772185,11.22314419
Methyl 2-sulfamoylbenzoate (Ref: IN D5803),High,0.759829521,0.137267697,5.9019,2.294773072,0.137267697,-2.075054924,8.127979415,0.38745666,11.72,1.04,10.23643667,2.072393011,0.509891885,5.474830613,6.239830932
"1,2-benzisothiazol-3(2H)-one,1,1-dioxide (Ref: IN 00581)",High,-0.110041257,0.241751517,3.16412,2.276894016,0.241751517,-2.426164048,6.291300098,0.750717033,12.26315789,1.473684211,10.02985595,2.240317469,0.022278912,3.706335909,12.18751134
3-(ethylsulfonyl)-2-pyridinesulfonamide (Ref: IN E9260),High,3.559260086,0.168087093,5.3741,2.366868399,0.168087093,-2.350642491,7.988378156,0.300063803,22.87096774,1.193548387,9.749292879,2.365901605,0.039966488,6.992444755,12.92320264
3-chloro-4-methylaniline,Not High,-1.616214097,0.273539885,1.81312,2.277893035,0.273539885,-2.445798007,7.860790161,0.771401239,12.95454545,1.409090909,10.02981737,2.278245966,0.258635676,4.791588649,12.42716412
3-aminophenol,High,-0.312268519,0.305022319,1.7287,2.140962204,0.305022319,-1.887363339,7.158821918,0.639630754,10.63636364,1.454545455,10.31904562,1.980555871,0.147592593,1.050705808,12.53661187
"5,6-dimethyl-2-(methylamino)pyrimidin-4-ol (Ref: R34865)",Not High,0.0,0.415964413,2.941,2.320230119,0.39752262,-2.043744885,6.326213041,0.633181508,11.66666667,1.25,10.17796992,2.300821522,0.078865741,1.82244437,12.00012031
"3,4-dichloroaniline",Not High,0.380366957,0.310750541,5.03338,2.288233286,0.310750541,-2.094356246,14.11371757,0.229981946,10.1,1.2,10.12200387,2.126755847,0.192557294,5.954690553,11.81016251
Aniline,High,-1.458709373,0.338159152,2.7252,2.194017491,0.338159152,-2.14980786,5.961385802,0.47052812,10.57142857,0.952380952,10.09615702,2.201928184,0.061475813,4.865582462,11.8300011
Propylene urea,High,2.564814815,0.028768154,1.9598,2.402259149,0.028768154,-2.325772554,9.09182159,0.568616753,23.0,1.222222222,10.35799177,2.153707507,0.792824074,2.615810229,2.305277778
Pyridafol (Ref: CL 9673),High,-0.017331611,0.417446253,4.4864,2.344168372,0.417446253,-2.24301366,6.31440901,0.72074953,12.4,1.2,10.25579288,2.314048354,0.160866803,4.994166536,12.57127731
"2-amino-4,6-dimethylpyrimidine (Ref: AE-F1312593)",Not High,-0.87808642,0.299259162,2.5801,2.550166134,0.299259162,-2.282591038,8.088401793,0.61762904,14.94736842,1.052631579,10.11920502,2.448557433,0.282423627,2.366889337,12.30966034
Benzaldehyde,High,-0.483796296,0.338924041,2.78,2.20380668,0.338924041,-2.010267899,6.350647827,0.658526439,9.583333333,1.416666667,10.2038569,2.0952586,0.283950617,1.899387863,11.02117284
Benzyl alcohol,Not High,-2.094591591,0.299684553,2.0767,2.060850665,0.299684553,-2.224620094,5.754414183,0.071538662,9.162162162,0.513513514,10.10359135,1.938555247,0.202704205,87.93116653,9.0
"2,4,5-trichlorophenol",Not High,-0.435907659,0.325616022,2.2795,2.245367693,0.325616022,-2.204886088,7.160764594,0.804923478,10.70588235,1.529411765,10.31022993,2.133389778,0.100787037,2.347941202,11.74566311
Thiophene sulfonamide (Ref: IN W8268),High,2.115215262,0.246844056,2.7857,2.601817116,0.246844056,-2.024596389,8.674957565,0.610197864,14.06666667,1.266666667,10.90606161,2.180159963,0.5705802,7.884027353,11.20786738
Thiometon sulfoxide,High,0.0,0.23903142,0.9874,2.176732624,0.224581314,-2.118062505,7.888782693,0.719786726,11.45454545,1.272727273,10.3641148,2.097352875,0.040123457,1.923589544,10.74703704
"N,N-dimethyl-N'-p-tolysulphamide",Not High,0.744166667,0.32068065,-0.22918,2.013625813,0.32068065,-2.014729699,5.167544685,0.582865238,9.4,1.3,10.6840869,1.972956525,0.184583333,1.308268874,5.292777778
"2-dodecyl-3-hydroxy-1,4-naphthoquinone",Not High,0.0,0.286865256,0.0159,2.081333706,0.286865256,-2.199665516,6.322533302,0.580544433,9.8,1.8,10.47577153,2.011228693,0.025462963,0.974028373,10.87787037
Fenoxaprop-P (Ref: AE-F088406),Not High,5.359475054,0.41208522,3.1307,2.142521248,0.41208522,-2.131629984,6.304387374,0.65331187,8.875,1.4375,10.3050023,2.011296962,0.013014928,4.921948557,11.20972411
Chlorobenzoxazolone (Ref: AE-F054014),Not High,0.431157407,0.380096497,5.3916,2.51610045,0.380096497,-2.021257945,8.073122978,0.479441334,11.63157895,1.157894737,10.32595651,2.228633292,0.385584373,5.087315249,6.106511716
Methyl 2-(dimethylamino)-N-(((methylamino)carbonyl)oxy)-2-oxoethanimidothioate (Ref: IN A2213),High,-0.210519022,0.528694335,1.0537,2.488848934,0.40865654,-2.14627516,7.481049884,0.428135871,12.42857143,1.357142857,10.45008911,2.239360705,0.149429012,4.4113234,11.39172099
2-chloro-4-methylsulfonyl-benzoic acid,High,0.0,0.320277418,2.0476,2.244378455,0.320277418,-2.237221335,7.218783759,0.751519277,10.07142857,1.428571429,10.33551372,2.041457426,0.246244331,1.670759798,11.00246126
Benalaxyl-M (Ref: IR 6141),High,-1.201221668,0.343620234,0.1777,2.237409472,0.343620234,-2.362105745,7.896748789,0.59875104,10.89285714,1.142857143,10.35895656,2.325984929,0.066112078,4.398301476,12.56499748
Pethoxamid (Ref: ASU 96 520H),Not High,-3.588097298,0.411294597,2.9434,2.321397789,0.367256458,-2.351344978,7.903647598,0.498347258,16.46428571,1.214285714,9.812408649,2.377712253,0.044384369,5.177798589,12.69127653
N-(2-ethoxyethyl)-N-(2-methyl-1-phenyl-1-propenyl)-2-sulfoacetamide,High,0.174137377,0.513118224,3.64524,2.43972717,0.43428578,-2.48662571,6.234869869,0.815800687,24.88888889,1.259259259,9.78692424,2.49911691,0.153820573,3.71528719,12.98016881
Sulfosulfuron sulfonamide (Ref: MON 52729),High,-1.889231922,0.343991292,4.3906,2.346601212,0.343991292,-2.209287242,6.390460121,0.398049493,12.04347826,1.304347826,10.11033625,2.178798324,0.141838809,6.392079598,13.37887149
Bistrifluron (Ref: DBI-3204),High,-0.393229875,0.416165205,4.3141,2.374695611,0.416165205,-2.056267413,5.512623782,0.615149047,11.08695652,0.913043478,10.15356884,2.330377879,0.012461735,3.726883948,12.58273176
Carpropamid (Ref: KTU 3616),Not High,-0.792839506,0.206275888,2.7548,2.29521826,0.206275888,-2.167096631,6.588975281,0.682295027,15.85714286,0.785714286,9.945765304,2.291604947,0.198734568,1.189546979,11.54601852
Cyanophos (Ref: OMS 226),Not High,3.362579211,0.331474169,4.5178,2.154201251,0.331474169,-2.005259178,5.828543675,0.267785145,13.5,1.3,9.968011472,2.011349239,0.026996943,11.59198556,11.28647752
