Unnamed: 0,Environmental fate,MolLogP,VSA_EState1,Chi4n,SlogP_VSA10,Chi3v,Chi1v,PEOE_VSA1,fr_halogen,BCUT2D_CHGHI,SMR_VSA5,VSA_EState10,NumHDonors,fr_quatN,fr_NH1,Chi2v
Sedaxane,High,4.9527,27.40374718,2.558773088,8.780830095,4.58967814,8.614250259,0.0,5,2.296374945,25.8118444,18.22564664,0,0,0,6.867872866
Aminocyclopyrachlor (Ref: DPX-MAT28),High,8.4253,148.8152612,3.663063608,59.66933807,6.348289167,11.67286167,10.21669833,12,2.734166903,24.19765537,2.35592147,1,0,1,9.209717475
Sulfoxaflor (Ref: DE-208),High,5.2814,39.48431913,2.569119209,14.46821637,4.707004312,8.981963079,15.20739338,4,2.259410909,6.606881965,11.85771769,1,0,0,6.639729
Gibberellins,High,4.6503,47.56801588,2.64474308,13.17124514,4.114447786,8.2277263,9.843390349,4,2.392184583,25.24584293,5.785311244,1,0,0,6.564482174
Cycloheximide,High,1.2385,30.6341158,1.971600793,0.0,3.302806474,7.926834795,5.106527395,0,2.260015298,13.8474744,0.0,2,0,0,6.267009894
Tolfenpyrad (Ref: OMI 88),Not High,0.2302,9.08037037,1.841032961,0.0,2.923939863,8.143541178,29.89983549,0,2.259523117,39.53076089,0.0,4,0,0,5.289394195
Prohexadione,Not High,5.5203,10.90047476,2.024794418,0.0,4.064635646,8.513660959,9.473725908,2,2.18975307,52.55846448,11.8504535,0,0,0,6.225001468
Isolan (Ref: ENT 19060),High,6.4955,-1.456687453,1.880875391,0.0,3.89260999,7.343493361,0.0,5,2.346342918,9.710441982,30.10012542,0,0,0,7.319538645
Metolcarb,High,6.4955,-1.5011678,1.909302673,0.0,3.997728133,7.349476426,0.0,5,2.358116729,9.710441982,30.44479548,0,0,0,7.260264712
Lime sulphur,High,3.4444,10.14678984,2.412712444,5.687386275,4.101832527,8.257914878,9.473725908,2,2.491397913,32.73095847,12.16620766,0,0,0,6.189438004
Urea,High,1.1843,0.0,0.904596127,0.0,2.150534307,5.188455048,0.0,0,2.197381143,31.34263855,1.373129252,1,0,1,4.556954274
1-naphthylacetamide,High,3.39,5.861931379,8.948338816,0.0,11.53997836,13.71400721,25.16297253,0,2.626650076,104.4832185,0.0,4,0,0,13.31157927
Zinc phosphide,Not High,3.7872,71.24110258,2.367231159,13.17124514,5.811918912,9.822034164,9.13755756,5,2.320458466,11.07178199,11.68735142,1,0,1,8.127695413
Epichlorohydrin,Not High,5.0784,41.62617382,3.2280867,13.17124514,4.976172269,9.179084167,4.899909731,4,2.380395534,51.61906567,6.116137288,0,0,0,7.573853374
Medetomidine,High,2.7663,39.69031795,3.441345929,18.85863142,5.411946389,11.02276195,10.63357721,4,2.365334277,19.64479212,6.259296584,2,0,2,8.150715167
Oxolinic acid,High,4.1758,42.89284265,3.747317341,8.780830095,5.480054292,11.34006702,19.52737747,2,2.288859837,38.83492486,0.0,1,0,1,8.202514843
Thymol,Not High,4.98022,47.08973321,2.658366294,13.17124514,3.830039224,7.628066201,9.843390349,3,2.258459555,26.37226241,0.0,1,0,0,6.279054623
Sulphanilamide,Not High,2.69252,10.02838545,2.805753216,0.0,4.60747524,8.928262608,4.736862954,1,2.13802798,13.53061916,5.92502189,0,0,0,6.669532474
Niclosamide (Ref: ENT 25823 ),Not High,0.9314,0.961805556,0.253546276,0.0,0.92436667,2.959652278,4.483030858,1,2.017574485,0.0,5.470540123,0,1,0,3.080877592
Fluxapyroxad (Ref: BAS 700F),High,-0.4377,0.0,0.348534255,0.0,1.214601872,2.173512859,10.84019487,0,2.455915054,18.3805685,0.0,2,0,0,1.961291813
3-(difluoromethyl)-1-methyl-1H-pyrazole-4-carboxylic acid (Ref: M700F001),High,4.9179,41.71711877,3.849133914,18.85863142,4.689034453,8.04111865,5.106527395,3,2.385792209,44.95037448,0.0,1,0,0,7.182032332
2-(trifluoromethyl)benzoic acid,Not High,0.69469,48.61360992,2.669664392,18.85863142,4.619789138,7.969985072,4.736862954,3,2.503613744,6.10858951,4.94350613,0,0,0,6.151919533
Eugenol,Not High,0.1793,4.152777778,0.068041382,0.0,0.234708048,1.467186437,4.736862954,0,1.603971839,6.9237372,0.0,0,0,0,0.551566846
Fenpyrazamine (Ref: S-2188),Not High,3.2934,0.0,1.619307691,0.0,3.302714618,6.044242101,0.0,2,2.399002258,20.39223081,11.86010154,0,0,0,5.57845476
Alpha-terpinoline,Not High,-1.7158,9.829528534,0.299765075,0.0,1.192583424,4.080242085,37.07628019,0,1.946008831,0.0,0.0,4,2,1,3.127572285
Alpha-pinene,Not High,-1.3686,10.05175076,0.308477982,0.0,1.229549158,5.18479697,20.2101392,0,2.111226101,0.0,0.0,5,0,2,3.788909465
Para-cymene,Not High,-1.0422,10.05175076,0.308477982,0.0,1.229549158,4.18479697,21.04389695,0,2.111203282,0.0,0.0,5,0,1,3.288909465
Diethatyl ethyl (Ref: BAY NNT 6867),Not High,0.4356,72.39497873,1.823666278,17.96578233,4.261223252,8.063158451,9.473725908,3,2.34332483,11.25784233,0.0,1,0,1,6.296106326
Phenylmercuric acetate,High,-0.39488,32.18671411,1.86405258,4.794537184,5.501637539,8.546498476,9.843390349,0,2.295635784,11.81922068,0.902891192,2,0,1,7.193607625
Benthiavalicarb-isopropyl (Ref: KIF-230),Not High,3.6703,0.0,1.343882665,5.687386275,3.751584664,7.184463443,15.7401046,3,2.179442264,20.7712116,16.60693878,2,0,0,4.831458036
(RS)-2-(4-fluoro-3-trifluoromethylphenoxy)butanoic acid (Ref: UR-50604),High,1.753,0.0,2.017675901,5.687386275,3.977212079,8.794535448,26.15977706,3,2.181155523,39.08311076,16.60693878,5,0,0,6.977561394
"3,5-di-bromo-4-hydroxybenzoic acid",Not High,2.4315,0.0,0.879779116,0.0,1.494195557,3.988391115,5.106527395,0,1.942098502,45.44866694,0.0,1,0,0,2.557952106
Metam-potassium,High,2.7047,38.29642385,1.314978422,13.17124514,2.330889043,4.653543073,9.507222001,4,2.31571704,6.176298517,5.609994331,1,0,0,3.643848345
Glyphosate-isopropylamine (Ref: MON 0139),Not High,2.336,35.88036092,0.603509499,18.98910792,1.499701131,3.270399645,5.733667477,4,2.308174169,6.176298517,5.332376543,1,0,0,2.496015496
Glyphosate-monopotassium,Not High,2.35402,0.0,0.628870893,0.0,1.565606627,3.028587379,5.106527395,1,1.924980773,6.9237372,5.669537037,1,0,0,2.340686916
Triclopyr-butotyl,Not High,11.36116,23.45303181,7.710399472,0.0,13.36819962,27.00753747,50.0071386,0,2.220425544,63.82237532,3.325914206,6,0,2,21.09275848
Triclopyr-triethylammonium,High,-1.2699,10.62828704,0.496475551,0.0,2.245733671,5.376551691,26.67869001,0,2.121370911,12.46266245,0.0,3,1,0,5.037941427
