Unnamed: 0,Environmental fate,BCUT2D_LOGPHI,MolLogP,Chi1v,MinAbsEStateIndex,MaxPartialCharge,MinPartialCharge,qed,BalabanJ,SMR_VSA10,Chi2v,MinAbsPartialCharge,BCUT2D_CHGLO,FpDensityMorgan3,BCUT2D_MRLOW,BCUT2D_MRHI
"2,4-dichlorophenol",Not High,2.316556232,0.7478,4.823573415,0.603912037,0.418744132,-0.242906422,0.767337603,3.467977274,10.02329115,3.875600304,0.242906422,-2.085612675,2.285714286,-0.139866956,7.886928335
Diclofop (Ref: AE F021079),Not High,2.340209979,2.6512,5.70061653,0.11537037,0.419462985,-0.48076542,0.935845598,2.386953289,11.76620206,3.79860319,0.419462985,-2.125660168,2.238095238,-0.136652951,5.544346807
Endosulfan sulfate,Not High,2.125476694,0.6333,1.244677652,2.756944444,0.490240318,-0.474581172,0.501116333,3.791118417,5.969305288,0.802911633,0.474581172,-1.93291078,1.571428571,-0.192461792,5.725843496
"2-amino-4,6-dimethoxypyrimidine (Ref: AE-F092944)",Not High,2.288719741,2.4036,3.316044858,0.365902778,0.415935303,-0.477639099,0.737705964,3.131063794,5.969305288,2.383716226,0.415935303,-2.056125145,2.384615385,-0.13714595,5.872577539
"(S)-5-methyl-5-phenylimidazolidine-2,4-dione (Ref: RPA 412636)",High,2.130018163,0.5702,3.23559856,0.30037037,0.258423667,-0.288137122,0.545102813,2.694677255,11.81435946,2.328832072,0.258423667,-1.879998426,1.818181818,0.087943799,6.208872057
Fenamiphos sulfoxide,Not High,2.064723372,0.4837,3.247880492,0.032407407,0.335999885,-0.477621124,0.668447245,3.267076196,11.87648502,2.214987117,0.335999885,-1.988018284,2.0,0.069179445,6.03473263
4-hydroxyquinazoline,Not High,1.716720673,0.7312,1.712463061,0.03125,0.062336152,-0.392263982,0.505700442,2.622415808,11.60093989,0.796240919,0.062336152,-1.644622502,2.4,0.34269699,6.248585163
3-methyl-4-nitrophenol,Not High,2.297952241,-0.9197,3.104654146,0.5625,0.33849947,-0.323539917,0.381902004,3.478808718,7.595762327,2.541775135,0.323539917,-1.923931521,1.833333333,0.373545988,7.511618552
Fenthion sulfoxide (Ref: BAY S 2281),Not High,2.808917868,4.4527,8.021755384,0.060756173,0.166497396,-0.367569434,0.440549761,2.010494835,81.20657923,8.966801219,0.166497396,-2.34894229,1.888888889,0.203631196,6.655077908
"1-(4,6-dimethoxypyrimidin-2-yl)-1-(3-trifluoromethyl-2-pyridyl)urea",High,2.268677827,0.7691,6.548006391,0.037535903,0.337565583,-0.477598344,0.753125432,2.565749918,23.68141009,5.447222543,0.337565583,-2.210759622,2.363636364,-0.124021271,6.172338807
3-trifluoromethyl-2-pyridylsulfonamide,High,2.280031347,0.7765,6.093882246,0.027374391,0.336899689,-0.505512511,0.755346318,2.437122535,17.7121048,5.113635255,0.336899689,-2.210694859,2.55,-0.124014495,6.151477916
"4,6-dimethoxy-N-(3-(trifluoromethyl)pyridin-2-yl)pyrimidin-2-amine",High,2.037461853,1.4332,2.925842077,0.142962963,0.336760525,-0.477598621,0.627831462,3.003400685,17.57024518,2.061999145,0.336760525,-1.902548434,2.7,0.069622204,6.289481218
4-trifluoromethylnicotinic acid,High,2.38262985,3.9324,9.535510935,0.143379547,0.572596317,-0.466559022,0.68792302,1.569330118,35.00043097,7.357190023,0.466559022,-2.338961283,2.59375,-0.274196003,6.309593016
Flufenacet sulphonic acid (Ref: AE 0841914),High,2.31372788,1.8071,6.069828831,0.318240741,0.415953222,-0.47760773,0.887440311,3.573382922,15.80655842,5.270173227,0.415953222,-2.096075908,2.176470588,-0.137301669,7.903910584
Flufenacet oxalate (Ref: AE 0841913),High,2.614766562,1.6433,8.787621787,0.206900117,0.317267386,-0.480392603,0.535107325,4.598922334,40.82072906,9.368538482,0.317267386,-2.198518732,2.294117647,-0.146355231,8.678457524
"2,6-dichlorobenzamide (Ref: AE C653711)",High,1.694744143,-0.7008,1.911230926,0.046296296,0.314414288,-0.33639355,0.40182717,2.367351851,6.031114512,1.182677536,0.314414288,-1.801716343,2.0,0.248107075,5.751359258
3-chloro-5-trifluoromethyl-pyridine-2-carboxylic acid (Ref: AE-C657188),High,2.373866191,1.3379,5.140393232,0.919675926,0.175660395,-0.303454966,0.408429929,2.293753973,43.29385525,4.478803758,0.175660395,-2.058928426,3.222222222,0.698950481,8.890659651
Acifluorfen (Ref: RH 5781),High,2.18860904,2.35402,3.028587379,0.291111111,0.118084748,-0.50768547,0.589767459,3.17167803,11.60093989,2.367244351,0.118084748,-1.952575668,2.555555556,0.470922061,6.302000169
Trifluoroethanoic acid,High,2.263622154,1.75594,5.997786729,0.147426304,0.326018094,-0.479710451,0.880497093,3.305994556,17.56387129,4.451380296,0.326018094,-2.289631047,2.263157895,-0.139634626,6.004174191
3-trifluoromethylbenzoic acid (Ref: RE-54488),High,1.360352275,0.719,1.283192829,1.590277778,0.058155857,-0.235932166,0.303792336,3.108612297,17.3791353,0.497468077,0.058155857,-1.392540967,2.25,1.490605811,7.778076627
Phthalimide,Not High,2.09237101,1.14032,4.259234939,0.298657407,0.299229736,-0.264800389,0.72784502,2.587779369,0.0,2.940605159,0.264800389,-1.975760908,2.571428571,0.891776093,5.562524476
Phthalic acid,Not High,2.236459509,1.75904,6.354190281,0.46162037,0.411838665,-0.410343579,0.858002818,3.095794695,16.89280911,4.796333888,0.410343579,-2.099145196,2.1875,0.202630832,7.839841567
Phthalamic acid,High,2.136102619,-1.0571,3.810874371,0.245,0.363037496,-0.331857065,0.502536938,3.537425956,0.0,3.802521013,0.331857065,-2.150275924,2.384615385,0.530934772,5.064317083
3-chloroallyl alcohol,High,2.134151763,-0.2443,3.605461886,0.335277778,0.341642648,-0.271355579,0.562003824,3.387249381,0.0,3.605461886,0.271355579,-2.138017528,2.25,0.542419739,5.052127085
2-butanesulfonic acid,High,2.136242861,0.1206,5.213326067,0.05787037,0.338734284,-0.465385387,0.709742579,3.380744444,15.99259644,4.062595252,0.338734284,-2.038338811,2.428571429,0.059606729,7.88846498
Aminomethylphosphonic acid,High,2.202539392,0.1187,4.756219286,0.064814815,0.265897765,-0.2681635,0.620917208,2.828397697,15.93047088,4.081606549,0.265897765,-1.909600739,2.5,0.098488794,7.902903466
Heptachlor epoxide (Ref: ENT 25584),Not High,2.204418922,2.55662,3.393735751,0.028333333,0.27043418,-0.258308886,0.481518621,3.151549668,17.28832616,2.597796701,0.258308886,-1.946796752,2.636363636,-0.384435351,6.310589581
"2-(4,5-dihydro-4-methyl-4-(1-methylethyl)-5-oxo-1H-imidazol-2-yl)-3,5,pyridinecarboxylic acid (Ref: CL 312622)",Not High,2.186485735,2.00904,2.967623734,0.414351852,0.120883846,-0.507407376,0.557704396,3.247834734,0.0,2.240415625,0.120883846,-1.987108573,1.888888889,0.46668512,5.374543916
"5-hydroxy-6-((4RS)-4-isopropyl-4-methyl-5-oxo-4,5-dihydro-1H-imidazol-2-yl)nicotinic acid (Ref: CL-354825)",High,2.225051019,2.5756,3.160602425,0.49691358,0.06122663,-0.398684893,0.582518852,3.17167803,28.88926606,2.487946415,0.06122663,-1.9394822,2.222222222,1.68187399,6.416546675
6-chloronicotinic acid (Ref: IC-0),Not High,1.953829616,1.2688,2.199358737,0.821759259,0.031347593,-0.398728829,0.480075463,3.02146531,5.687386275,1.410683603,0.031347593,-1.832534423,1.857142857,1.688654594,5.353844402
"Methyl-7-chloro-2,5-dihydro-2-(((trifluoromethoxy)phenyl)amino)carbonyl(indeno(1,3,4)oxadiazine-4a(3H)-carboxylate (Ref: IN JT333)",High,1.787711423,-0.3107,2.411230926,0.03587963,0.31429149,-0.338097998,0.430441963,2.249544095,6.031114512,1.536230926,0.31429149,-2.111677584,2.142857143,0.236228384,5.73831843
(4-trifluoromethoxy)phenyl urea (Ref: IN MK638),Not High,1.977829598,0.67564,2.760452595,0.354166667,0.219924738,-0.367776763,0.551423024,3.16567031,5.948339281,2.008906009,0.219924738,-1.944599456,2.0,1.070157619,5.201269146
"N-(3,5-dichlorophenyl)3-isopropyl-2,4-dioxoimidazoline-1-carboxamide (Ref: RP-30228)",Not High,2.395170204,4.9536,4.412083817,0.18595679,0.080845102,-0.082597797,0.45102728,3.455546484,58.00469945,3.730453211,0.080845102,-2.018351533,1.363636364,1.696161611,6.541754277
(2RS)-3-cyclopropyl-2-(2-(methylsulfonyl)-4-(trifluoromethyl)benzoyl)-3-oxopropanenitrile (Ref: RPA 202248),High,2.319520368,3.3524,3.579147465,0.059197531,0.135261967,-0.506337855,0.63249081,3.282462907,34.80281967,2.939328818,0.135261967,-1.974452306,1.9,0.475428053,6.430893135
2-mesyl-4-trifloromethylbenzoic acid (Ref: RPA 203328),High,2.119736343,0.3955,4.594300235,0.210648148,0.247028993,-0.223929522,0.650883759,3.200427889,21.36007703,4.213053024,0.223929522,-1.859243624,2.444444444,0.599550578,7.908075433
Malathion monocarboxylic acid (Ref: MMCA),Not High,2.589644162,2.0055,9.503460034,0.65900463,0.246325393,-0.325039728,0.655817488,3.743709895,39.68168753,10.58693916,0.246325393,-2.15347343,2.384615385,0.35374101,8.674866556
Ethylenethiourea,High,2.105343587,1.21332,5.625889389,0.573425926,0.300616242,-0.27093346,0.821931175,2.84863719,15.89671545,5.140069352,0.27093346,-2.126381058,2.071428571,0.526567935,7.899117179
Ethylene urea,High,2.403236139,2.4602,8.001583251,0.213970012,0.341687275,-0.45927592,0.662952605,2.996629564,24.41855992,6.918193067,0.341687275,-2.176334379,2.555555556,0.037568326,8.084947536
Etem,Not High,2.125202435,4.3482,10.94109629,0.0,0.078199465,-1.0,0.251326926,0.0,0.0,8.332692521,0.078199465,-2.295808008,0.958333333,-0.890355663,4.482845219
4-chloro 2-methylphenol,Not High,2.342596091,2.941,3.410602425,0.024560185,0.417935089,-0.398235251,0.633181508,3.231425013,17.28832616,2.665767243,0.398235251,-2.086578126,2.25,-0.13643739,6.302757904
"4,6-dimethoxypyrimidine-2-yl-urea (Ref: AE-F099095)",Not High,2.278707453,4.1254,7.123640715,0.092443573,0.399781331,-0.479035413,0.755759987,1.726829884,28.66996604,5.200039327,0.399781331,-2.098764038,2.608695652,-0.143706783,6.306956739
Mesosulfuron (Ref: AE F154851),High,2.148176698,1.7745,3.417353017,0.456234568,0.416783326,-0.407862112,0.653513515,2.920939355,22.70066075,2.591436694,0.407862112,-1.855209301,3.090909091,0.555149798,6.306971147
4-methylsulfonyl-2-nitrobenzoic acid,High,1.99051824,0.2253,3.832882239,0.101851852,0.281509847,-0.409786451,0.239881347,4.181637403,22.71278167,2.603803087,0.281509847,-2.077426801,2.2,-0.121098059,8.146620739
"N-(2,6-dimethylphenyl)-N-(methoxyacetyl)alanine (Ref: CGA 62826)",High,2.273837755,3.44064,7.953865935,0.128240741,0.328176535,-0.467478575,0.791223969,2.430341149,17.56387129,5.86566492,0.328176535,-2.30171301,2.125,-0.142581856,6.010147516
Methyl isothiocyanate (Ref: SN-32866),High,2.230069167,3.5414,7.318043276,0.032005385,0.241500268,-0.379883296,0.568654803,3.067211333,23.20515893,4.857823995,0.241500268,-2.263386807,2.4,-0.125468398,6.273407793
Desamino-metamitron,High,2.231410422,2.1904,8.930007512,0.205953326,0.273539685,-0.379883297,0.578680464,3.188952522,21.7223459,6.635687691,0.273539685,-2.266895104,2.304347826,-0.125498175,7.860533561
Methiocarb sulfoxide,High,2.423789592,5.6177,7.635770366,0.102493386,0.41743646,-0.306160817,0.588510207,2.35464623,29.22662041,5.763739028,0.306160817,-2.169486735,1.931034483,-0.142466679,6.343283435
Diketo-metribuzin (Ref: BCS-AG59919),High,2.474975755,2.45438,6.601930074,0.528734568,0.379519433,-0.424140372,0.760098052,2.818468684,18.52546332,5.688768761,0.379519433,-2.173980778,2.133333333,0.272976656,8.072795111
Desaminodiketo-metribuzin (Ref: BCS-AA68848),High,2.154169935,4.9045,7.468432913,0.254970493,0.330498249,-0.462818002,0.336745327,3.901709221,5.969305288,5.708396212,0.330498249,-2.092516372,2.473684211,-0.136765636,5.826939661
Methyl 2-sulfamoylbenzoate (Ref: IN D5803),High,2.294773072,5.9019,9.441982746,0.509891885,0.137267697,-0.24641614,0.38745666,1.807338224,57.29580788,7.438148873,0.137267697,-2.080287536,2.48,0.72674428,8.127979415
"1,2-benzisothiazol-3(2H)-one,1,1-dioxide (Ref: IN 00581)",High,2.276894016,3.16412,7.052072839,0.022278912,0.241751517,-0.382547052,0.750717033,3.277693771,23.19550589,4.905190583,0.241751517,-2.312169373,2.684210526,-0.116477416,6.291300098
3-(ethylsulfonyl)-2-pyridinesulfonamide (Ref: IN E9260),High,2.366868399,5.3741,12.68093071,0.039966488,0.168087093,-0.488214964,0.300063803,1.569788099,34.92931473,9.977177644,0.168087093,-2.323562815,2.516129032,-0.126111601,7.988378156
3-chloro-4-methylaniline,Not High,2.277893035,1.81312,8.664037075,0.258635676,0.273539885,-0.382547054,0.771401239,3.35677265,21.71269286,6.683054279,0.273539885,-2.314610949,2.545454545,-0.116503038,7.860790161
3-aminophenol,High,2.140962204,1.7287,3.855885125,0.147592593,0.305022319,-0.312291147,0.639630754,2.920939355,21.55340651,3.169742276,0.305022319,-1.854792763,3.090909091,0.629662248,7.158821918
"5,6-dimethyl-2-(methylamino)pyrimidin-4-ol (Ref: R34865)",Not High,2.320230119,2.941,3.410602425,0.078865741,0.415964413,-0.39752262,0.633181508,3.138261336,17.28832616,2.64125133,0.39752262,-2.065710451,2.25,-0.137112957,6.326213041
"3,4-dichloroaniline",Not High,2.288233286,5.03338,8.836802708,0.192557294,0.310750541,-0.42424631,0.229981946,2.521601063,51.15104654,6.843485209,0.310750541,-2.087625665,2.35,-0.134144279,14.11371757
Aniline,High,2.194017491,2.7252,6.418108155,0.061475813,0.338159152,-0.45937212,0.47052812,3.202220827,17.62599685,4.933798443,0.338159152,-2.102690549,1.619047619,-0.384482732,5.961385802
Propylene urea,High,2.402259149,1.9598,6.701173469,0.792824074,0.028768154,-0.304740987,0.568616753,2.228362115,31.41370696,6.575872532,0.028768154,-2.254035469,2.111111111,0.344937277,9.09182159
Pyridafol (Ref: CL 9673),High,2.344168372,4.4864,7.333688396,0.160866803,0.417446253,-0.479029446,0.72074953,2.075279687,17.57024518,5.272633637,0.417446253,-2.129586186,2.32,-0.147500459,6.31440901
"2-amino-4,6-dimethylpyrimidine (Ref: AE-F1312593)",Not High,2.550166134,2.5801,8.512988774,0.282423627,0.299259162,-0.31356187,0.61762904,2.450191209,30.26361409,7.009631704,0.299259162,-2.274548581,1.842105263,0.072542454,8.088401793
Benzaldehyde,High,2.20380668,2.78,3.938423872,0.283950617,0.338924041,-0.465378467,0.658526439,3.13239292,29.17118507,2.959385754,0.338924041,-2.007774659,2.666666667,0.060071216,6.350647827
Benzyl alcohol,Not High,2.060850665,2.0767,12.72466928,0.202704205,0.299684553,-0.481433475,0.071538662,-3.75e-07,29.827025,8.162867269,0.299684553,-2.049711774,0.972972973,-0.135007664,5.754414183
"2,4,5-trichlorophenol",Not High,2.245367693,2.2795,6.26085762,0.100787037,0.325616022,-0.4646547,0.804923478,2.494070624,39.12365169,4.746105961,0.325616022,-2.039282523,3.0,-0.143269823,7.160764594
Thiophene sulfonamide (Ref: IN W8268),High,2.601817116,2.7857,10.67852728,0.5705802,0.246844056,-0.321967968,0.610197864,3.956058732,39.68168753,10.84344098,0.246844056,-2.190555,2.2,0.280426541,8.674957565
Thiometon sulfoxide,High,2.176732624,0.9874,4.713776196,0.040123457,0.23903142,-0.224581314,0.719786726,3.372194811,21.62423104,3.912476251,0.224581314,-1.977638985,2.181818182,0.597622629,7.888782693
"N,N-dimethyl-N'-p-tolysulphamide",Not High,2.013625813,-0.22918,2.742688357,0.184583333,0.32068065,-0.466657426,0.582865238,3.061688151,5.948339281,1.727521013,0.32068065,-1.973691255,2.5,0.377299102,5.167544685
"2-dodecyl-3-hydroxy-1,4-naphthoquinone",Not High,2.081333706,0.0159,2.977440407,0.025462963,0.286865256,-0.396048925,0.580544433,3.497659363,17.28832616,2.220617372,0.286865256,-1.968293881,2.9,0.709110627,6.322533302
Fenoxaprop-P (Ref: AE-F088406),Not High,2.142521248,3.1307,5.344127847,0.013014928,0.41208522,-0.436125076,0.65331187,2.39630981,34.98250613,3.402360996,0.41208522,-2.038256985,2.9375,0.175720994,6.304387374
Chlorobenzoxazolone (Ref: AE-F054014),Not High,2.51610045,5.3916,10.10773459,0.385584373,0.380096497,-0.422481961,0.479441334,3.053931781,53.48922805,7.888740821,0.380096497,-2.216558818,2.210526316,0.217540814,8.073122978
Methyl 2-(dimethylamino)-N-(((methylamino)carbonyl)oxy)-2-oxoethanimidothioate (Ref: IN A2213),High,2.488848934,1.0537,5.242985371,0.149429012,0.528694335,-0.40865654,0.428135871,4.442864762,13.72987685,4.080185928,0.40865654,-2.134456836,2.214285714,-0.115682352,7.481049884
2-chloro-4-methylsulfonyl-benzoic acid,High,2.244378455,2.0476,4.953432881,0.246244331,0.320277418,-0.340882481,0.751519277,2.310490604,32.7160795,3.721515757,0.320277418,-1.965476212,2.928571429,0.253681434,7.218783759
Benalaxyl-M (Ref: IR 6141),High,2.237409472,0.1777,9.10326183,0.066112078,0.343620234,-0.480765414,0.59875104,2.308759093,39.57299012,6.877757862,0.343620234,-2.101133828,2.214285714,0.059559582,7.896748789
Pethoxamid (Ref: ASU 96 520H),Not High,2.321397789,2.9434,10.351656,0.044384369,0.411294597,-0.367256458,0.498347258,2.46201326,38.78792787,8.72950173,0.367256458,-2.199940729,2.285714286,-0.176306012,7.903647598
N-(2-ethoxyethyl)-N-(2-methyl-1-phenyl-1-propenyl)-2-sulfoacetamide,High,2.43972717,3.64524,9.421990427,0.153820573,0.513118224,-0.43428578,0.815800687,2.080491085,17.63564989,7.278866517,0.43428578,-2.371737053,2.592592593,-0.116356712,6.234869869
Sulfosulfuron sulfonamide (Ref: MON 52729),High,2.346601212,4.3906,8.241772948,0.141838809,0.343991292,-0.464472242,0.398049493,2.445635254,34.85857134,5.943821716,0.343991292,-2.138147469,2.652173913,-0.150561553,6.390460121
Bistrifluron (Ref: DBI-3204),High,2.374695611,4.3141,5.962106416,0.012461735,0.416165205,-0.450123557,0.615149047,2.352984435,11.37477255,4.290445745,0.416165205,-2.094258558,2.0,-0.385444529,5.512623782
Carpropamid (Ref: KTU 3616),Not High,2.29521826,2.7548,4.619491979,0.198734568,0.206275888,-0.287525015,0.682295027,2.731827362,34.76836967,3.587725491,0.206275888,-2.123646927,1.5,0.098668641,6.588975281
Cyanophos (Ref: OMS 226),Not High,2.154201251,4.5178,7.403554657,0.026996943,0.331474169,-0.449346692,0.267785145,3.951048929,5.969305288,5.76818279,0.331474169,-2.092481138,2.6,-0.135874784,5.828543675
Hydroprene (Ref: OMS 1696),Not High,2.530666845,5.69432,13.6752298,0.140400735,0.435444317,-0.346084093,0.290130537,2.434191301,49.9298695,12.5106797,0.346084093,-2.303468545,1.947368421,-0.348263797,14.11193557
Imibenconazole (Ref: HF 6305),Not High,2.377090029,1.3647,9.075220897,0.096978563,0.417501125,-0.480764779,0.611144451,2.115385952,21.74928416,6.907495428,0.417501125,-2.147015114,2.413793103,-0.139692245,7.924582954
S-metolachlor (Ref: CGA 77102),Not High,2.184572676,0.674,9.524899751,0.005369988,0.336132703,-0.480765414,0.586533879,2.144182479,33.78334897,7.098245271,0.336132703,-2.154435862,2.172413793,0.082833024,7.909093953
Profoxydim (Ref: BAS 625H),Not High,2.29696247,4.52256,10.06815576,0.225373703,0.272300769,-0.49328783,0.761956695,1.914473494,11.81435946,8.795526805,0.272300769,-2.355862582,2.310344828,0.035786229,6.002012785
Metolachlor ethane sulfonic acid (Ref: CGA 354743),High,2.329853471,1.33432,10.66978888,0.084436781,0.323438187,-0.23431978,0.574572705,2.255907885,47.06548915,9.993684553,0.23431978,-2.094689781,2.461538462,0.501775311,9.104195217
6-fluoro-2-hydroxybenzothiazole (Ref: KIF-230-M1),High,2.463604375,3.5875,8.658179831,0.222477324,0.137254611,-0.387351557,0.90934706,1.833611623,11.60093989,7.476098378,0.137254611,-2.371033709,2.652173913,-0.06669283,6.30082499
"((2,6-dimethylphenyl)-2-methoxyethyl)carbamoyl)methanesulfonic acid sodium salt (Ref: CGA 354742)",High,2.17714521,1.8257,9.311346097,0.020681628,0.339019482,-0.48082606,0.539086939,2.228235047,39.57299012,6.870962262,0.339019482,-2.111444976,2.592592593,0.052144174,7.897697726
Dodemorph acetate (Ref: BAS 238F),Not High,2.165088942,0.609,9.364262714,0.059218501,0.338753789,-0.465385157,0.551303417,2.23518889,33.92038952,6.646398853,0.338753789,-2.110947137,2.428571429,0.0595927,7.897696248
"2,4-dichlorobenzoic acid",High,2.342308368,1.5649,10.01203748,0.086016651,0.336132703,-0.480765414,0.543889534,1.701027616,33.65941418,7.53718998,0.336132703,-2.127640028,2.275862069,0.096823019,7.909096094
Haloaniline,Not High,2.237487845,1.3403,8.975838217,0.016268623,0.422069171,-0.481011465,0.656115471,2.183783296,22.00274495,6.644137293,0.422069171,-2.129655862,2.344827586,-0.153471115,7.896665655
